trip_id,route_id,direction_id,start_time,start_date,schedule_relationship,train_id,is_assigned,direction,stop_sequence,stop_id,arrival_delay,arrival_time,arrival_uncertainty,departure_delay,departure_time,departure_uncertainty,schedule_relationship_update,scheduled_track,actual_track,timestamp
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,121N,0,1503268638,0,0,1503268638,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,120N,0,1503268758,0,0,1503268758,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,119N,0,1503268848,0,0,1503268848,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,118N,0,1503268938,0,0,1503268938,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,117N,0,1503268998,0,0,1503268998,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,116N,0,1503269148,0,0,1503269148,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,115N,0,1503269268,0,0,1503269268,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,114N,0,1503269358,0,0,1503269358,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,113N,0,1503269478,0,0,1503269478,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,112N,0,1503269568,0,0,1503269568,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,111N,0,1503269688,0,0,1503269688,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,110N,0,1503269778,0,0,1503269778,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,109N,0,1503269838,0,0,1503269838,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,108N,0,1503269928,0,0,1503269928,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,107N,0,1503270018,0,0,1503270018,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,106N,0,1503270108,0,0,1503270108,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,104N,0,1503270198,0,0,1503270198,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,103N,0,1503270288,0,0,1503270408,0,0,4,,0
109150_1..N03R,1,0,,20170820,0,01 1811+ SFT/242,True,1,0,101N,0,1503270498,0,0,0,0,0,4,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,108S,0,1503267667,0,0,1503267667,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,109S,0,1503267757,0,0,1503267757,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,110S,0,1503267847,0,0,1503267847,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,111S,0,1503267937,0,0,1503267937,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,112S,0,1503268057,0,0,1503268057,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,113S,0,1503268147,0,0,1503268147,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,114S,0,1503268267,0,0,1503268267,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,115S,0,1503268357,0,0,1503268357,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,116S,0,1503268447,0,0,1503268447,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,117S,0,1503268597,0,0,1503268597,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,118S,0,1503268657,0,0,1503268657,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,119S,0,1503268717,0,0,1503268717,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,120S,0,1503268837,0,0,1503268837,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,121S,0,1503268957,0,0,1503268957,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,122S,0,1503269017,0,0,1503269017,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,123S,0,1503269107,0,0,1503269107,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,124S,0,1503269197,0,0,1503269197,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,125S,0,1503269287,0,0,1503269287,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,126S,0,1503269407,0,0,1503269407,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,127S,0,1503269497,0,0,1503269497,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,128S,0,1503269587,0,0,1503269587,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,129S,0,1503269677,0,0,1503269677,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,130S,0,1503269737,0,0,1503269737,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,131S,0,1503269797,0,0,1503269797,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,132S,0,1503269857,0,0,1503269857,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,133S,0,1503269947,0,0,1503269947,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,134S,0,1503270037,0,0,1503270037,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,135S,0,1503270127,0,0,1503270127,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,136S,0,1503270187,0,0,1503270187,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,137S,0,1503270277,0,0,1503270367,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,138S,0,1503270457,0,0,1503270457,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,139S,0,1503270547,0,0,1503270547,0,0,1,,0
109350_1..S03R,1,0,,20170820,0,01 1813+ 242/SFT,True,3,0,142S,0,1503270667,0,0,0,0,0,1,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,142N,0,0,0,0,1503267630,0,0,4,1,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,139N,0,1503267780,0,0,1503267780,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,138N,0,1503267840,0,0,1503267840,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,137N,0,1503267900,0,0,1503267960,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,136N,0,1503268050,0,0,1503268050,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,135N,0,1503268110,0,0,1503268110,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,134N,0,1503268200,0,0,1503268200,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,133N,0,1503268290,0,0,1503268290,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,132N,0,1503268380,0,0,1503268380,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,131N,0,1503268440,0,0,1503268440,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,130N,0,1503268500,0,0,1503268500,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,129N,0,1503268560,0,0,1503268560,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,128N,0,1503268650,0,0,1503268650,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,127N,0,1503268740,0,0,1503268740,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,126N,0,1503268860,0,0,1503268860,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,125N,0,1503268980,0,0,1503268980,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,124N,0,1503269070,0,0,1503269070,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,123N,0,1503269130,0,0,1503269130,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,122N,0,1503269250,0,0,1503269250,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,121N,0,1503269310,0,0,1503269310,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,120N,0,1503269430,0,0,1503269430,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,119N,0,1503269520,0,0,1503269520,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,118N,0,1503269610,0,0,1503269610,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,117N,0,1503269670,0,0,1503269670,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,116N,0,1503269820,0,0,1503269820,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,115N,0,1503269940,0,0,1503269940,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,114N,0,1503270030,0,0,1503270030,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,113N,0,1503270150,0,0,1503270150,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,112N,0,1503270240,0,0,1503270240,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,111N,0,1503270360,0,0,1503270360,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,110N,0,1503270450,0,0,1503270450,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,109N,0,1503270510,0,0,1503270510,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,108N,0,1503270600,0,0,1503270600,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,107N,0,1503270690,0,0,1503270690,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,106N,0,1503270780,0,0,1503270780,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,104N,0,1503270870,0,0,1503270870,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,103N,0,1503270960,0,0,1503271080,0,0,4,,0
110050_1..N03R,1,0,,20170820,0,01 1820+ SFT/242,True,1,0,101N,0,1503271170,0,0,0,0,0,4,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,101S,0,0,0,0,1503267690,0,0,1,1,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,103S,0,1503267780,0,0,1503267780,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,104S,0,1503267870,0,0,1503267870,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,106S,0,1503267960,0,0,1503267960,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,107S,0,1503268050,0,0,1503268050,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,108S,0,1503268110,0,0,1503268110,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,109S,0,1503268200,0,0,1503268200,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,110S,0,1503268290,0,0,1503268290,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,111S,0,1503268380,0,0,1503268380,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,112S,0,1503268500,0,0,1503268500,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,113S,0,1503268590,0,0,1503268590,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,114S,0,1503268710,0,0,1503268710,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,115S,0,1503268800,0,0,1503268800,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,116S,0,1503268890,0,0,1503268890,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,117S,0,1503269040,0,0,1503269040,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,118S,0,1503269100,0,0,1503269100,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,119S,0,1503269160,0,0,1503269160,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,120S,0,1503269280,0,0,1503269280,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,121S,0,1503269400,0,0,1503269400,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,122S,0,1503269460,0,0,1503269460,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,123S,0,1503269550,0,0,1503269550,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,124S,0,1503269640,0,0,1503269640,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,125S,0,1503269730,0,0,1503269730,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,126S,0,1503269850,0,0,1503269850,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,127S,0,1503269940,0,0,1503269940,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,128S,0,1503270030,0,0,1503270030,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,129S,0,1503270120,0,0,1503270120,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,130S,0,1503270180,0,0,1503270180,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,131S,0,1503270240,0,0,1503270240,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,132S,0,1503270300,0,0,1503270300,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,133S,0,1503270390,0,0,1503270390,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,134S,0,1503270480,0,0,1503270480,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,135S,0,1503270570,0,0,1503270570,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,136S,0,1503270630,0,0,1503270630,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,137S,0,1503270720,0,0,1503270810,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,138S,0,1503270900,0,0,1503270900,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,139S,0,1503270990,0,0,1503270990,0,0,1,,0
110150_1..S03R,1,0,,20170820,0,01 1821+ 242/SFT,True,3,0,142S,0,1503271110,0,0,0,0,0,1,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,142N,0,0,0,0,1503268110,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,139N,0,1503268260,0,0,1503268260,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,138N,0,1503268320,0,0,1503268320,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,137N,0,1503268380,0,0,1503268440,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,136N,0,1503268530,0,0,1503268530,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,135N,0,1503268590,0,0,1503268590,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,134N,0,1503268680,0,0,1503268680,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,133N,0,1503268770,0,0,1503268770,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,132N,0,1503268860,0,0,1503268860,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,131N,0,1503268920,0,0,1503268920,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,130N,0,1503268980,0,0,1503268980,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,129N,0,1503269040,0,0,1503269040,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,128N,0,1503269130,0,0,1503269130,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,127N,0,1503269220,0,0,1503269220,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,126N,0,1503269340,0,0,1503269340,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,125N,0,1503269460,0,0,1503269460,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,124N,0,1503269550,0,0,1503269550,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,123N,0,1503269610,0,0,1503269610,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,122N,0,1503269730,0,0,1503269730,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,121N,0,1503269790,0,0,1503269790,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,120N,0,1503269910,0,0,1503269910,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,119N,0,1503270000,0,0,1503270000,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,118N,0,1503270090,0,0,1503270090,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,117N,0,1503270150,0,0,1503270150,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,116N,0,1503270300,0,0,1503270300,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,115N,0,1503270420,0,0,1503270420,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,114N,0,1503270510,0,0,1503270510,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,113N,0,1503270630,0,0,1503270630,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,112N,0,1503270720,0,0,1503270720,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,111N,0,1503270840,0,0,1503270840,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,110N,0,1503270930,0,0,1503270930,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,109N,0,1503270990,0,0,1503270990,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,108N,0,1503271080,0,0,1503271080,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,107N,0,1503271170,0,0,1503271170,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,106N,0,1503271260,0,0,1503271260,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,104N,0,1503271350,0,0,1503271350,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,103N,0,1503271440,0,0,1503271560,0,0,4,,0
110850_1..N03R,1,0,,20170820,0,01 1828+ SFT/242,False,1,0,101N,0,1503271650,0,0,0,0,0,4,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,101S,0,0,0,0,1503268170,0,0,1,4,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,103S,0,1503268260,0,0,1503268260,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,104S,0,1503268350,0,0,1503268350,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,106S,0,1503268440,0,0,1503268440,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,107S,0,1503268530,0,0,1503268530,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,108S,0,1503268590,0,0,1503268590,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,109S,0,1503268680,0,0,1503268680,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,110S,0,1503268770,0,0,1503268770,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,111S,0,1503268860,0,0,1503268860,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,112S,0,1503268980,0,0,1503268980,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,113S,0,1503269070,0,0,1503269070,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,114S,0,1503269190,0,0,1503269190,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,115S,0,1503269280,0,0,1503269280,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,116S,0,1503269370,0,0,1503269370,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,117S,0,1503269520,0,0,1503269520,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,118S,0,1503269580,0,0,1503269580,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,119S,0,1503269640,0,0,1503269640,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,120S,0,1503269760,0,0,1503269760,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,121S,0,1503269880,0,0,1503269880,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,122S,0,1503269940,0,0,1503269940,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,123S,0,1503270030,0,0,1503270030,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,124S,0,1503270120,0,0,1503270120,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,125S,0,1503270210,0,0,1503270210,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,126S,0,1503270330,0,0,1503270330,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,127S,0,1503270420,0,0,1503270510,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,128S,0,1503270600,0,0,1503270600,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,129S,0,1503270690,0,0,1503270690,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,130S,0,1503270750,0,0,1503270750,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,131S,0,1503270810,0,0,1503270810,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,132S,0,1503270870,0,0,1503270870,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,133S,0,1503270960,0,0,1503270960,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,134S,0,1503271050,0,0,1503271050,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,135S,0,1503271140,0,0,1503271140,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,136S,0,1503271200,0,0,1503271200,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,137S,0,1503271290,0,0,1503271290,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,138S,0,1503271380,0,0,1503271380,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,139S,0,1503271470,0,0,1503271470,0,0,1,,0
110950_1..S03R,1,0,,20170820,0,01 1829+ 242/SFT,True,3,0,142S,0,1503271590,0,0,0,0,0,1,,0
111450_1..N03R,1,0,,20170820,0,01 1834+ SFT/242,False,1,0,142N,0,0,0,0,1503268470,0,0,4,,0
111450_1..N03R,1,0,,20170820,0,01 1834+ SFT/242,False,1,0,139N,0,1503268620,0,0,1503268620,0,0,4,,0
111450_1..N03R,1,0,,20170820,0,01 1834+ SFT/242,False,1,0,138N,0,1503268680,0,0,1503268680,0,0,4,,0
111450_1..N03R,1,0,,20170820,0,01 1834+ SFT/242,False,1,0,137N,0,1503268740,0,0,1503268800,0,0,4,,0
111450_1..N03R,1,0,,20170820,0,01 1834+ SFT/242,False,1,0,136N,0,1503268890,0,0,1503268890,0,0,4,,0
